"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"27586","SPY","2000-07-12 02:00:00+02","149.28125","150.125","148.6875","149.125","94.40046691894531","5883000","Yahoo"
"27587","SPY","2000-07-13 02:00:00+02","149.984375","150.375","149.1875","149.78125","94.8158950805664","5356000","Yahoo"
"27588","SPY","2000-07-14 02:00:00+02","150.4375","151.25","149.671875","151.25","95.74565124511719","5341900","Yahoo"
"27589","SPY","2000-07-17 02:00:00+02","150.984375","151.984375","150.6875","151","95.58734893798828","4208300","Yahoo"
"27590","SPY","2000-07-18 02:00:00+02","150.625","150.625","149.34375","149.765625","94.80601501464844","4262100","Yahoo"
"27591","SPY","2000-07-19 02:00:00+02","149.46875","149.90625","148.25","148.5625","94.04439544677734","8506800","Yahoo"
"27592","SPY","2000-07-20 02:00:00+02","149","150.625","148.8125","150.625","95.35002899169922","4538900","Yahoo"
"27593","SPY","2000-07-21 02:00:00+02","149.75","149.75","147.6875","147.6875","93.49051666259766","5656900","Yahoo"
"27594","SPY","2000-07-24 02:00:00+02","148.125","148.859375","146.5625","146.84375","92.95631408691406","5628500","Yahoo"
"27595","SPY","2000-07-25 02:00:00+02","147.75","147.84375","146.78125","147.3125","93.25310516357422","4757100","Yahoo"
"27596","SPY","2000-07-26 02:00:00+02","146.96875","147.15625","145.640625","145.875","92.34310913085938","12062500","Yahoo"
"27597","SPY","2000-07-27 02:00:00+02","145.9375","146.625","144.6875","145.375","92.02657318115234","7652600","Yahoo"
"27598","SPY","2000-07-28 02:00:00+02","145.71875","145.90625","141.515625","142.09375","89.94952392578125","6229500","Yahoo"
"27599","SPY","2000-07-31 02:00:00+02","142.9375","144.125","142.0625","143","90.52314758300781","5265500","Yahoo"
"27600","SPY","2000-08-01 02:00:00+02","143.625","144.71875","143.125","143.875","91.07707977294922","3946600","Yahoo"
"27601","SPY","2000-08-02 02:00:00+02","143.875","145.40625","143.625","144.59375","91.53206634521484","7439800","Yahoo"
"27602","SPY","2000-08-03 02:00:00+02","142.875","145.8125","142.625","145.59375","92.16507720947266","4607100","Yahoo"
"27603","SPY","2000-08-04 02:00:00+02","146.3125","146.71875","145.40625","146.375","92.65959930419922","3686600","Yahoo"
"27604","SPY","2000-08-07 02:00:00+02","146.71875","148.4375","146.375","148.125","93.7674560546875","4159800","Yahoo"
"27605","SPY","2000-08-08 02:00:00+02","147.5","148.8125","147.5","148.6875","94.12347412109375","3658700","Yahoo"
"27606","SPY","2000-08-09 02:00:00+02","149.140625","149.21875","147.375","147.4375","93.33222198486328","5383800","Yahoo"
"27607","SPY","2000-08-10 02:00:00+02","147.53125","147.859375","146.28125","146.71875","92.8772201538086","4193400","Yahoo"
"27608","SPY","2000-08-11 02:00:00+02","146.625","148","145.5625","147.40625","93.31243896484375","5089400","Yahoo"
"27609","SPY","2000-08-14 02:00:00+02","147.78125","149.5625","147.0625","149.28125","94.49935913085938","2966700","Yahoo"
"27610","SPY","2000-08-15 02:00:00+02","149.34375","149.8125","148.5625","149.15625","94.42024230957031","5564600","Yahoo"
"27611","SPY","2000-08-16 02:00:00+02","149.3125","149.9375","147.84375","148.625","94.08390808105469","5191600","Yahoo"
"27612","SPY","2000-08-17 02:00:00+02","148.6875","150.4375","148.34375","150.1875","95.07301330566406","5652200","Yahoo"
"27613","SPY","2000-08-18 02:00:00+02","150.375","150.375","149.21875","149.6875","94.75655364990234","4626400","Yahoo"
"27614","SPY","2000-08-21 02:00:00+02","150.03125","150.71875","149.40625","150.5","95.2708740234375","2380600","Yahoo"
"27615","SPY","2000-08-22 02:00:00+02","150.5625","151.3125","150.09375","150.25","95.11261749267578","3075300","Yahoo"
"27616","SPY","2000-08-23 02:00:00+02","149.8125","151.28125","149.28125","150.84375","95.48847198486328","5483200","Yahoo"
"27617","SPY","2000-08-24 02:00:00+02","151.15625","151.5","150.5","151.3125","95.78524780273438","4529000","Yahoo"
"27618","SPY","2000-08-25 02:00:00+02","151.15625","151.625","150.9375","151.25","95.74565124511719","2822200","Yahoo"
"27619","SPY","2000-08-28 02:00:00+02","151.25","152.90625","151.25","151.765625","96.07205200195312","5518700","Yahoo"
"27620","SPY","2000-08-29 02:00:00+02","151.4375","151.875","150.90625","151.796875","96.091796875","3561900","Yahoo"
"27621","SPY","2000-08-30 02:00:00+02","151.3125","151.5","150.34375","150.34375","95.17195892333984","3964800","Yahoo"
"27622","SPY","2000-08-31 02:00:00+02","151.0625","153.09375","150.90625","152.34375","96.43806457519531","4863100","Yahoo"
"27623","SPY","2000-09-01 02:00:00+02","153.25","153.59375","152","152.5","96.53695678710938","3191200","Yahoo"
"27624","SPY","2000-09-05 02:00:00+02","151.875","152.203125","150.8125","151.28125","95.76544189453125","3470800","Yahoo"
"27625","SPY","2000-09-06 02:00:00+02","151.1875","151.953125","149.53125","149.5625","94.6773910522461","4322200","Yahoo"
"27626","SPY","2000-09-07 02:00:00+02","150.25","151.078125","149.828125","150.84375","95.48847198486328","4265500","Yahoo"
"27627","SPY","2000-09-08 02:00:00+02","150.28125","150.5","149.328125","149.8125","94.83566284179688","3518200","Yahoo"
"27628","SPY","2000-09-11 02:00:00+02","149.75","151.1875","148.6875","149.59375","94.69718170166016","3937500","Yahoo"
"27629","SPY","2000-09-12 02:00:00+02","149.75","150.25","148.4375","148.5","94.00477600097656","4769100","Yahoo"
"27630","SPY","2000-09-13 02:00:00+02","148","149.34375","147.65625","148.890625","94.25208282470703","7691600","Yahoo"
"27631","SPY","2000-09-14 02:00:00+02","149.875","149.9375","148.15625","149.640625","94.72686767578125","3397100","Yahoo"
"27632","SPY","2000-09-15 02:00:00+02","148.1875","148.25","146","146","92.6544189453125","4085700","Yahoo"
"27633","SPY","2000-09-18 02:00:00+02","146.375","146.96875","144.203125","144.65625","91.80164337158203","5109300","Yahoo"
"27634","SPY","2000-09-19 02:00:00+02","145.125","146.3125","144.703125","145.96875","92.63463592529297","6588200","Yahoo"
"27635","SPY","2000-09-20 02:00:00+02","145.6875","146.03125","143.15625","144.890625","91.95037841796875","6508100","Yahoo"
"27636","SPY","2000-09-21 02:00:00+02","144.46875","145.5625","142.625","142.6875","90.55225372314453","5972300","Yahoo"
"27637","SPY","2000-09-22 02:00:00+02","142.625","145.3125","142.421875","145.28125","92.1983413696289","7791300","Yahoo"
"27638","SPY","2000-09-25 02:00:00+02","145.9375","146.0625","143.71875","144.25","91.54383087158203","9726300","Yahoo"
"27639","SPY","2000-09-26 02:00:00+02","144.375","145","142.40625","142.40625","90.373779296875","5302400","Yahoo"
"27640","SPY","2000-09-27 02:00:00+02","143.5625","143.96875","142.125","143.15625","90.8497543334961","7186200","Yahoo"
"27641","SPY","2000-09-28 02:00:00+02","143.1875","146.328125","142.890625","145","92.01982879638672","7036400","Yahoo"
"27642","SPY","2000-09-29 02:00:00+02","145.46875","145.96875","143.625","143.625","91.14720153808594","9333600","Yahoo"
"27643","SPY","2000-10-02 02:00:00+02","144.28125","144.90625","143.140625","143.84375","91.28606414794922","5517800","Yahoo"
"27644","SPY","2000-10-03 02:00:00+02","144.53125","145.75","142.28125","142.5","90.43331146240234","9347200","Yahoo"
"27645","SPY","2000-10-04 02:00:00+02","142.875","144.25","141.75","143.6875","91.18689727783203","6148900","Yahoo"
"27646","SPY","2000-10-05 02:00:00+02","143.40625","144.84375","143.3125","144.1875","91.5041732788086","4566900","Yahoo"
"27647","SPY","2000-10-06 02:00:00+02","143.875","144.640625","139.75","141.0625","89.52102661132812","10014900","Yahoo"
"27648","SPY","2000-10-09 02:00:00+02","141.3125","141.3125","139.375","140","88.84669494628906","4508000","Yahoo"
