"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"49518","SXR8.DE","2025-05-06 02:00:00+02","529.5399780273438","529.7000122070312","523.3800048828125","528.4199829101562","528.4199829101562","32913","Yahoo"
"49519","SXR8.DE","2025-05-07 02:00:00+02","527.4600219726562","528.9000244140625","524.47998046875","526.1400146484375","526.1400146484375","31009","Yahoo"
"49520","SXR8.DE","2025-05-08 02:00:00+02","535.5999755859375","537.3800048828125","530.7999877929688","536.8800048828125","536.8800048828125","30248","Yahoo"
"49521","SXR8.DE","2025-05-09 02:00:00+02","536.780029296875","539.4600219726562","532.5","535.47998046875","535.47998046875","35165","Yahoo"
"49522","SXR8.DE","2025-05-12 02:00:00+02","554.6400146484375","561.6400146484375","553.780029296875","556.52001953125","556.52001953125","84888","Yahoo"
"49523","SXR8.DE","2025-05-13 02:00:00+02","557.780029296875","563.780029296875","556.9000244140625","561.4600219726562","561.4600219726562","57791","Yahoo"
"49524","SXR8.DE","2025-05-14 02:00:00+02","560.5","561.47998046875","555.9000244140625","560.47998046875","560.47998046875","42965","Yahoo"
"49525","SXR8.DE","2025-05-15 02:00:00+02","557.5399780273438","562","555.5","562","562","53017","Yahoo"
"49526","SXR8.DE","2025-05-16 02:00:00+02","561.5399780273438","566.2000122070312","561.239990234375","566.1799926757812","566.1799926757812","33963","Yahoo"
"49527","SXR8.DE","2025-05-19 02:00:00+02","559.8400268554688","562.9400024414062","555","562.2000122070312","562.2000122070312","48214","Yahoo"
"49528","SXR8.DE","2025-05-20 02:00:00+02","562.02001953125","564.760009765625","561.219970703125","562.5399780273438","562.5399780273438","32368","Yahoo"
"49529","SXR8.DE","2025-05-21 02:00:00+02","556.02001953125","557.52001953125","552.0999755859375","556.739990234375","556.739990234375","30991","Yahoo"
"49530","SXR8.DE","2025-05-22 02:00:00+02","550.9000244140625","553.280029296875","547.52001953125","552.1599731445312","552.1599731445312","27471","Yahoo"
"49531","SXR8.DE","2025-05-23 02:00:00+02","549.9000244140625","550.5599975585938","540.2999877929688","544.8599853515625","544.8599853515625","44547","Yahoo"
"49532","SXR8.DE","2025-05-26 02:00:00+02","548.0399780273438","550.5800170898438","548.0399780273438","549.52001953125","549.52001953125","21836","Yahoo"
"49533","SXR8.DE","2025-05-27 02:00:00+02","550.1799926757812","554.5399780273438","548.6400146484375","554.47998046875","554.47998046875","17857","Yahoo"
"49534","SXR8.DE","2025-05-28 02:00:00+02","556.97998046875","559.6400146484375","554.739990234375","556.739990234375","556.739990234375","36747","Yahoo"
"49535","SXR8.DE","2025-05-29 02:00:00+02","564.239990234375","566.52001953125","553.1400146484375","553.6599731445312","553.6599731445312","25416","Yahoo"
"49536","SXR8.DE","2025-05-30 02:00:00+02","554.1199951171875","555.9199829101562","550.6199951171875","553.3200073242188","553.3200073242188","23678","Yahoo"
